timestamp_iso,Pc_mA,Pu_mA,Pd_mA,P4_mA,DP_mA,Pc_eng,Pu_eng,Pd_eng,P4_eng,DP_eng
2026-03-17T09:52:53.338,41.767065783580954,1.0490418105746395e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.993443488684,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:53.432,41.767065783580954,1.0490418105746395e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.993443488684,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:53.556,41.767065783580954,1.0490418105746395e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.993443488684,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:53.651,41.767065783580954,2.6226045264365987e-06,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.998360872171,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:53.774,41.767065783580954,2.6226045264365987e-06,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.998360872171,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:53.865,41.767065783580954,2.6226045264365987e-06,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.998360872171,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:53.974,41.767065783580954,0.0,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.082,41.767065783580954,0.0,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.207,41.767065783580954,0.0,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.301,41.767065783580954,-4.982948600229538e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0311434287514,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.425,41.767065783580954,-4.982948600229538e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0311434287514,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.518,41.767065783580954,-4.982948600229538e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0311434287514,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.625,41.767065783580954,-5.507469505516857e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0344216844096,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.751,41.767065783580954,-5.507469505516857e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0344216844096,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.844,41.767065783580954,-5.507469505516857e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0344216844096,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:54.953,41.767065783580954,-7.867813579309795e-06,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0049173834873,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.078,41.767065783580954,-7.867813579309795e-06,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0049173834873,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.172,41.767065783580954,-7.867813579309795e-06,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0049173834873,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.280,41.767065783580954,2.8848649790802585e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.981969593881,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.405,41.767065783580954,2.8848649790802585e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.981969593881,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.504,41.767065783580954,2.8848649790802585e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.981969593881,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.616,41.767065783580954,-2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0131130226323,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.732,41.767065783580954,-2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0131130226323,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.841,41.767065783580954,-2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0131130226323,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:55.950,41.767065783580954,-2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0131130226323,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.062,41.767065783580954,-2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0131130226323,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.201,41.767065783580954,-2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0131130226323,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.295,41.767065783580954,2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.9868869773677,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.403,41.767065783580954,2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.9868869773677,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.512,41.767065783580954,2.098083621149279e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2499.9868869773677,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.622,41.767065783580954,-8.916855389884435e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.055730346187,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.732,41.767065783580954,-8.916855389884435e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.055730346187,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:52:56.832,41.767065783580954,-8.916855389884435e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.055730346187,23604.416114738095,23604.416114738095,472.0883222947619
