timestamp_iso,Pc_mA,Pu_mA,Pd_mA,P4_mA,DP_mA,Pc_eng,Pu_eng,Pd_eng,P4_eng,DP_eng
2026-03-17T10:19:25.173,1.3811610175684979,-0.0006294250863447837,5.3008867841937,6.273434334989808,4.400027204135999,-1636.7743640196888,-2500.3933906789653,813.0542401210628,1420.89645936863,5.000340051699991
2026-03-17T10:19:25.267,1.3811610175684979,-0.0006294250863447837,5.3008867841937,6.273434334989808,4.400027204135999,-1636.7743640196888,-2500.3933906789653,813.0542401210628,1420.89645936863,5.000340051699991
2026-03-17T10:19:25.391,1.3811610175684979,-0.0006294250863447837,5.3008867841937,6.273434334989808,4.400027204135999,-1636.7743640196888,-2500.3933906789653,813.0542401210628,1420.89645936863,5.000340051699991
2026-03-17T10:19:25.484,2.326762096796592,-0.0005586147641309956,0.8765519905907673,1.1423322293750555,0.28740413494465095,-1045.7736895021299,-2500.349134227582,-1952.1550058807704,-1786.0423566405902,-46.407448313191864
2026-03-17T10:19:25.609,2.326762096796592,-0.0005586147641309956,0.8765519905907673,1.1423322293750555,0.28740413494465095,-1045.7736895021299,-2500.349134227582,-1952.1550058807704,-1786.0423566405902,-46.407448313191864
2026-03-17T10:19:25.710,2.326762096796592,-0.0005586147641309956,0.8765519905907673,1.1423322293750555,0.28740413494465095,-1045.7736895021299,-2500.349134227582,-1952.1550058807704,-1786.0423566405902,-46.407448313191864
2026-03-17T10:19:25.839,0.28867378576686886,-0.0006661415497148961,0.1654828028519034,0.19509803065799078,0.1561321979729807,-2319.578883895707,-2500.4163384685717,-2396.5732482175604,-2378.063730838756,-48.04834752533774
2026-03-17T10:19:25.924,0.28867378576686886,-0.0006661415497148961,0.1654828028519034,0.19509803065799078,0.1561321979729807,-2319.578883895707,-2500.4163384685717,-2396.5732482175604,-2378.063730838756,-48.04834752533774
2026-03-17T10:19:26.055,0.28867378576686886,-0.0006661415497148961,0.1654828028519034,0.19509803065799078,0.1561321979729807,-2319.578883895707,-2500.4163384685717,-2396.5732482175604,-2378.063730838756,-48.04834752533774
2026-03-17T10:19:26.148,0.2720737236442234,-0.0005481243460252491,0.14892257291191568,0.16104151448555673,0.14480990005249603,-2329.9539227223604,-2500.3425777162656,-2406.9233919300527,-2399.349053446527,-48.1898762493438
2026-03-17T10:19:26.255,0.2720737236442234,-0.0005481243460252491,0.14892257291191568,0.16104151448555673,0.14480990005249603,-2329.9539227223604,-2500.3425777162656,-2406.9233919300527,-2399.349053446527,-48.1898762493438
2026-03-17T10:19:26.363,0.2720737236442234,-0.0005481243460252491,0.14892257291191568,0.16104151448555673,0.14480990005249603,-2329.9539227223604,-2500.3425777162656,-2406.9233919300527,-2399.349053446527,-48.1898762493438
2026-03-17T10:19:26.473,0.25962118754082314,-0.000542879136972376,0.15069012601735637,0.16126557051300694,0.14239507397886583,-2337.7367577869854,-2500.339299460608,-2405.818671239152,-2399.2090184293706,-48.220061575264175
2026-03-17T10:19:26.597,0.25962118754082314,-0.000542879136972376,0.15069012601735637,0.16126557051300694,0.14239507397886583,-2337.7367577869854,-2500.339299460608,-2405.818671239152,-2399.2090184293706,-48.220061575264175
2026-03-17T10:19:26.689,0.25962118754082314,-0.000542879136972376,0.15069012601735637,0.16126557051300694,0.14239507397886583,-2337.7367577869854,-2500.339299460608,-2405.818671239152,-2399.2090184293706,-48.220061575264175
