timestamp_iso,P1_mA,P2_mA,P3_mA,P4_mA,DP_mA,P1_eng,P2_eng,P3_eng,P4_eng,DP_eng
2026-04-14T12:26:05.861,4.003814935911592,4.005784511910946,4.004255533472033,4.003502845972946,4.48406315149833,2.3843349447449924,3.6153199443411665,2.6597084200208343,2.189278733091271,6.0507893937291275
2026-04-14T12:26:05.955,4.003814935911592,4.005784511910946,4.004255533472033,4.003502845972946,4.48406315149833,2.3843349447449924,3.6153199443411665,2.6597084200208343,2.189278733091271,6.0507893937291275
2026-04-14T12:26:06.080,4.003814935911592,4.005784511910946,4.004255533472033,4.003502845972946,4.48406315149833,2.3843349447449924,3.6153199443411665,2.6597084200208343,2.189278733091271,6.0507893937291275
2026-04-14T12:26:06.173,4.003885746233806,4.005480289785879,4.004276514308245,4.00376510642559,0.05101008891616772,2.42859139612861,3.425181116174514,2.6728214426530172,2.353191515993558,-49.36237388854791
2026-04-14T12:26:06.297,4.003885746233806,4.005480289785879,4.004276514308245,4.00376510642559,0.05101008891616772,2.42859139612861,3.425181116174514,2.6728214426530172,2.353191515993558,-49.36237388854791
2026-04-14T12:26:06.391,4.003885746233806,4.005480289785879,4.004276514308245,4.00376510642559,0.05101008891616772,2.42859139612861,3.425181116174514,2.6728214426530172,2.353191515993558,-49.36237388854791
2026-04-14T12:26:06.514,4.003901481860964,4.005682230334415,4.00475120572753,4.0038359167478035,0.03677506263883014,2.438426163102747,3.5513939590092747,2.9695035797061564,2.3974479673771754,-49.540311717014625
2026-04-14T12:26:06.609,4.003901481860964,4.005682230334415,4.00475120572753,4.0038359167478035,0.03677506263883014,2.438426163102747,3.5513939590092747,2.9695035797061564,2.3974479673771754,-49.540311717014625
2026-04-14T12:26:06.732,4.003901481860964,4.005682230334415,4.00475120572753,4.0038359167478035,0.03677506263883014,2.438426163102747,3.5513939590092747,2.9695035797061564,2.3974479673771754,-49.540311717014625
2026-04-14T12:26:06.825,4.003799200284433,4.005372763000295,4.004562378201626,4.003531694622737,0.030665801623687358,2.374500177770855,3.357976875184576,2.85148637601651,2.2073091392105226,-49.61667747970391
2026-04-14T12:26:06.950,4.003799200284433,4.005372763000295,4.004562378201626,4.003531694622737,0.030665801623687358,2.374500177770855,3.357976875184576,2.85148637601651,2.2073091392105226,-49.61667747970391
