timestamp_iso,P1_mA,P2_mA,P3_mA,P4_mA,DP_mA,P1_eng,P2_eng,P3_eng,P4_eng,DP_eng
2026-04-15T09:46:01.549,4.0033192636560955,4.005760908470208,4.004612207687629,4.003188133429774,3.37500573171105,2.0745397850596703,3.6005677938799607,2.8826298047679444,1.9925833936085269,-7.812428353611878
2026-04-15T09:46:01.645,4.0033192636560955,4.005760908470208,4.004612207687629,4.003188133429774,3.37500573171105,2.0745397850596703,3.6005677938799607,2.8826298047679444,1.9925833936085269,-7.812428353611878
2026-04-15T09:46:01.784,4.0033192636560955,4.005760908470208,4.004612207687629,4.003188133429774,3.37500573171105,2.0745397850596703,3.6005677938799607,2.8826298047679444,1.9925833936085269,-7.812428353611878
2026-04-15T09:46:01.863,4.003738880380325,4.0059287551599,4.004418134952672,4.003510713786525,0.14275356362278618,2.3368002377033292,3.7054719749374243,2.761334345420252,2.1941961165783397,-48.21558045471517
2026-04-15T09:46:01.989,4.003738880380325,4.0059287551599,4.004418134952672,4.003510713786525,0.14275356362278618,2.3368002377033292,3.7054719749374243,2.761334345420252,2.1941961165783397,-48.21558045471517
2026-04-15T09:46:02.083,4.003738880380325,4.0059287551599,4.004418134952672,4.003510713786525,0.14275356362278618,2.3368002377033292,3.7054719749374243,2.761334345420252,2.1941961165783397,-48.21558045471517
2026-04-15T09:46:02.193,4.003476619927682,4.005606174803148,4.0043945315119345,4.003106832689454,-0.05056695588409949,2.1728874548010424,3.5038592519676115,2.7465821949590463,1.941770430908818,-50.63208694855125
2026-04-15T09:46:02.301,4.003476619927682,4.005606174803148,4.0043945315119345,4.003106832689454,-0.05056695588409949,2.1728874548010424,3.5038592519676115,2.7465821949590463,1.941770430908818,-50.63208694855125
2026-04-15T09:46:02.412,4.003476619927682,4.005606174803148,4.0043945315119345,4.003106832689454,-0.05056695588409949,2.1728874548010424,3.5038592519676115,2.7465821949590463,1.941770430908818,-50.63208694855125
2026-04-15T09:46:02.519,4.003387451373783,4.005210161519656,4.0048089030271115,4.003348112305886,-0.04335235180020227,2.117157108614265,3.2563509497851584,3.0055643919446595,2.092570191178922,-50.54190439750252
2026-04-15T09:46:02.633,4.003387451373783,4.005210161519656,4.0048089030271115,4.003348112305886,-0.04335235180020227,2.117157108614265,3.2563509497851584,3.0055643919446595,2.092570191178922,-50.54190439750252
2026-04-15T09:46:02.739,4.003387451373783,4.005210161519656,4.0048089030271115,4.003348112305886,-0.04335235180020227,2.117157108614265,3.2563509497851584,3.0055643919446595,2.092570191178922,-50.54190439750252
2026-04-15T09:46:02.847,4.003460884300523,4.005218029333236,4.004759073541109,4.003248453333882,-0.0409425047494043,2.163052687826905,3.261268333272227,2.974420963193225,2.030283333676053,-50.51178130936756
2026-04-15T09:46:02.959,4.003460884300523,4.005218029333236,4.004759073541109,4.003248453333882,-0.0409425047494043,2.163052687826905,3.261268333272227,2.974420963193225,2.030283333676053,-50.51178130936756
2026-04-15T09:46:03.066,4.003460884300523,4.005218029333236,4.004759073541109,4.003248453333882,-0.0409425047494043,2.163052687826905,3.261268333272227,2.974420963193225,2.030283333676053,-50.51178130936756
2026-04-15T09:46:03.176,4.003909349674544,4.00566387210273,4.0044784548567804,4.003426790441679,-0.03897579073067456,2.4433435465898157,3.5399200642061146,2.799034285487778,2.141744026049608,-50.48719738413343
2026-04-15T09:46:03.302,4.003909349674544,4.00566387210273,4.0044784548567804,4.003426790441679,-0.03897579073067456,2.4433435465898157,3.5399200642061146,2.799034285487778,2.141744026049608,-50.48719738413343
2026-04-15T09:46:03.396,4.003909349674544,4.00566387210273,4.0044784548567804,4.003426790441679,-0.03897579073067456,2.4433435465898157,3.5399200642061146,2.799034285487778,2.141744026049608,-50.48719738413343
2026-04-15T09:46:03.506,4.003623485781162,4.005425215090824,4.0048692229312195,4.003269434170093,-0.04722603156367504,2.264678613226323,3.3907594317650336,3.0432643320121855,2.043396356308236,-50.59032539454594
