timestamp_iso,Pc_mA,Pu_mA,Pd_mA,P4_mA,DP_mA,Pc_eng,Pu_eng,Pd_eng,P4_eng,DP_eng
2026-03-17T09:11:57.897,41.767065783580954,-3.933906789654898e-05,41.767065783580954,39.64102801324277,41.767065783580954,23604.416114738095,-2500.0245869174355,23604.416114738095,22275.64250827673,472.0883222947619
2026-03-17T09:11:57.985,41.767065783580954,-3.933906789654898e-05,41.767065783580954,39.64102801324277,41.767065783580954,23604.416114738095,-2500.0245869174355,23604.416114738095,22275.64250827673,472.0883222947619
2026-03-17T09:11:58.108,41.767065783580954,-3.933906789654898e-05,41.767065783580954,39.64102801324277,41.767065783580954,23604.416114738095,-2500.0245869174355,23604.416114738095,22275.64250827673,472.0883222947619
2026-03-17T09:11:58.205,41.767065783580954,-4.196167242298558e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0262260452646,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:11:58.330,41.767065783580954,-4.196167242298558e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0262260452646,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:11:58.421,41.767065783580954,-4.196167242298558e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.0262260452646,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:11:58.535,41.767065783580954,-1.3113022632182994e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.008195639145,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:11:58.644,41.767065783580954,-1.3113022632182994e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.008195639145,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:11:58.769,41.767065783580954,-1.3113022632182994e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.008195639145,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:11:58.861,41.767065783580954,-7.343292674022477e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.045895579213,23604.416114738095,23604.416114738095,472.0883222947619
2026-03-17T09:11:58.993,41.767065783580954,-7.343292674022477e-05,41.767065783580954,41.767065783580954,41.767065783580954,23604.416114738095,-2500.045895579213,23604.416114738095,23604.416114738095,472.0883222947619
